FID	IID	phenotype_sim	genetic_score	error_term
HG04209	HG04209	-0.3833140364645811	-0.3065870658028871	-0.07672697066169404
HG04210	HG04210	0.06863156338441112	0.05806452506221831	0.010567038322192813
HG04211	HG04211	0.21593282984485002	0.13385386215522882	0.08207896768962118
HG04212	HG04212	-0.5323314681659269	-0.2896792558021843	-0.2426522123637426
HG04214	HG04214	-0.27270682950130576	-0.15929357723798604	-0.11341325226331973
HG04216	HG04216	-0.28679434972930695	-0.13229053339455277	-0.15450381633475418
HG04219	HG04219	-0.09325071960922547	0	-0.09325071960922547
HG04222	HG04222	0.20498294486755025	0.05806452506221831	0.14691841980533193
HG04225	HG04225	-0.017774848008461387	0.05413901908323169	-0.07191386709169308
HG04227	HG04227	0.003623926944085837	0.13385386215522882	-0.13022993521114298
HG04229	HG04229	0.1121271905563698	0.05413901908323169	0.05798817147313811
HG04235	HG04235	-0.45892852202053236	-0.4173176804441027	-0.041610841576429636
HG04238	HG04238	-0.21958980570313436	-0.03971325855236501	-0.17987654715076934
HG04239	HG04239	-0.14938480406248117	-0.09777778361458332	-0.05160702044789783
HG04301	HG04301	-0.1239489173393041	0.05806452506221831	-0.18201344240152242
HG04302	HG04302	-0.14752528972397036	-0.13311816450441255	-0.014407125219557818
HG04303	HG04303	0.05095200733469643	-0.18817990153329447	0.2391319088679909
NA06984	NA06984	-0.5098201155356332	-0.36883727826643736	-0.1409828372691959
NA06985	NA06985	0.07469416074954299	0.12132955889683217	-0.04663539814728918
NA06986	NA06986	-0.018570106329610737	-0.006278221565298739	-0.012291884764311997
NA06989	NA06989	-0.33534009922095726	-0.33801262273918836	0.0026725235182311303
NA06994	NA06994	-0.027306201384996932	0.028542745951563087	-0.05584894733656002
NA07000	NA07000	-0.22108581280868733	-0.1144371309550479	-0.10664868185363943
NA07037	NA07037	0.1616676845762689	0.06326503383461386	0.09840265074165502
NA07048	NA07048	0.3415290347023453	0.25390841825865207	0.08762061644369326
NA07051	NA07051	-0.25656929373482934	-0.2601866398239508	0.003617346089121459
NA07056	NA07056	0.13253272275138334	0.045013004331849515	0.08751971841953382
NA07347	NA07347	-0.5479900962049469	-0.4556808705441654	-0.09230922566078148
NA07357	NA07357	-0.03754634850603496	-0.0765776742249727	0.03903132571893775
NA10847	NA10847	-0.04228957805614187	-0.03971325855236501	-0.002576319503776859
NA10851	NA10851	0.028621185235074273	0.042386279546190064	-0.01376509431111579
NA11829	NA11829	-0.4623167007721478	-0.42251173846889284	-0.039804962303254976
NA11830	NA11830	0.22094966276166003	0.08681680911686271	0.13413285364479732
NA11831	NA11831	-0.4701489745337813	-0.3629612531978637	-0.10718772133591759
NA11832	NA11832	0.16025190379406007	0.25464591780735646	-0.09439401401329638
NA11840	NA11840	-0.03557077235637063	0.12132955889683217	-0.1569003312532028
NA11843	NA11843	-0.26067316676936975	-0.1466170569183305	-0.11405610985103926
NA11881	NA11881	-0.2112797847179709	-0.20958600655430926	-0.001693778163661654
NA11892	NA11892	0.29790435147230704	0.042386279546190064	0.255518071926117
NA11893	NA11893	0.05931579211083559	-0.04363876453135162	0.10295455664218721
NA11894	NA11894	-0.3057851729993377	-0.27809496317058807	-0.027690209828749618
NA11918	NA11918	-0.04488388911824687	-0.04883927330374717	0.0039553841855003
NA11919	NA11919	-0.1535415095199329	-0.19866844606585804	0.04512693654592516
NA11920	NA11920	1.4038604657663767e-4	0.05806452506221831	-0.057924139015641675
NA11930	NA11930	0.2055796802347291	0.24020546646788715	-0.03462578623315804
NA11931	NA11931	0.0337840911009763	0.19584389319643378	-0.16205980209545748
NA11932	NA11932	0.1373623306479607	0.12132955889683217	0.016032771751128532
NA11933	NA11933	0.12391782991196751	0.014425760530866694	0.10949206938110081
NA11992	NA11992	0.0746396558371557	0.08352090356638658	-0.008881247729230874
NA11994	NA11994	-0.11065843967010534	-0.11963763972744346	0.008979200057338108
NA11995	NA11995	0.2444458215335826	0.07058882832061497	0.17385699321296763
NA12003	NA12003	-0.20065721690943805	-0.10690379836596547	-0.09375341854347258
NA12004	NA12004	-0.07380461893467521	-0.10086352970537266	0.027058910770697442
NA12005	NA12005	0.16947414708056904	0.19584389319643378	-0.026369746115864724
NA12006	NA12006	0.10458688992536776	0.14678593740100043	-0.042199047475632676
NA12043	NA12043	-0.13272347331639686	-0.1027191855944693	-0.03000428772192757
NA12044	NA12044	-0.3465770963007626	-0.3016467384528369	-0.0449303578479257
NA12045	NA12045	0.08527963792329138	0.04872897220775485	0.036550665715536536
NA12046	NA12046	-0.24225487248007777	-0.21217200425453486	-0.030082868225542903
NA12058	NA12058	-0.14876656782558767	-0.16220197525108232	0.013435407425494636
NA12144	NA12144	-0.6430339621932546	-0.669133109020535	0.026099146827280418
NA12154	NA12154	-0.09608365766765646	-0.03971325855236501	-0.05637039911529145
NA12155	NA12155	-0.22831924456760377	-0.021859856112860135	-0.20645938845474363
NA12156	NA12156	-0.23755146755589235	-0.19868654893944038	-0.038864918616451985
NA12234	NA12234	-0.09449381351934355	0.09414060360286383	-0.18863441712220738
NA12249	NA12249	0.10311635127759657	0.08681680911686271	0.016299542160733857
NA12272	NA12272	0.04333975331004524	-0.03833597341747954	0.08167572672752478
NA12273	NA12273	0.022001456954564964	0.054427345050498815	-0.03242588809593385
NA12275	NA12275	-0.001978499282212387	-0.10711333646904678	0.10513483718683439
NA12282	NA12282	-0.0042225996970824825	-0.07185832085087893	0.06763572115379644
NA12283	NA12283	-0.03908075837379031	-0.04363876453135162	0.004558006157561309
NA12286	NA12286	0.12661917162608788	0.25910892703104765	-0.13248975540495977
NA12287	NA12287	0.21472709038204021	0.018351266509853303	0.1963758238721869
NA12340	NA12340	0.297500788750155	0.19584389319643378	0.10165689555372122
NA12341	NA12341	-0.21984277305891733	-0.19790723312180486	-0.021935539937112475
NA12342	NA12342	0.24812923461311778	0.30739600628148767	-0.05926677166836989
NA12347	NA12347	-0.39300596292360024	-0.3576750477775931	-0.0353309151460071
NA12348	NA12348	-0.9436178087249553	-0.7855991778953466	-0.15801863082960865
NA12383	NA12383	-0.09764199183289868	0.05806452506221831	-0.155706516895117
NA12399	NA12399	0.00924352117278203	0.06305549573153257	-0.053811974558750544
NA12400	NA12400	-0.2571362206405182	-0.14711492098867893	-0.11002129965183927
NA12413	NA12413	-0.15652225388444807	0.103266618354246	-0.25978887223869407
NA12414	NA12414	0.15049708233588538	0.25910892703104765	-0.10861184469516227
NA12489	NA12489	-0.12913167109965012	0.028752284054644403	-0.15788395515429451
NA12546	NA12546	-0.07094762476640959	-0.207322623534128	0.13637499876771841
NA12716	NA12716	-0.27774525053895294	-0.2702794396318495	-0.0074658109071034
NA12717	NA12717	-0.020368592121902306	0.02460883459367323	-0.04497742671557554
NA12718	NA12718	-0.09278834475272854	-0.07159710031701248	-0.021191244435716055
NA12748	NA12748	-0.36134418345663266	-0.31348752418998627	-0.04785665926664642
NA12749	NA12749	0.003034878033547239	0.11853151741670447	-0.11549663938315723
NA12750	NA12750	0.2774390976614837	0.24265911779366434	0.03477997986781938
NA12751	NA12751	0.03788036081352694	-0.03451274977996946	0.0723931105934964
NA12760	NA12760	-0.279054296134512	-0.07942651710473002	-0.19962777902978196
NA12761	NA12761	-0.0979474947015502	-0.03244322271784767	-0.06550427198370254
NA12762	NA12762	-0.16942113678578163	-0.2724180809222162	0.10299694413643455
NA12763	NA12763	-0.3801917376919345	-0.2944793685676995	-0.08571236912423495
NA12775	NA12775	-0.09507786077723535	-0.1513015466276556	0.05622368585042026
NA12776	NA12776	-0.0056888726660369315	-0.03184684002771973	0.0261579673616828
NA12777	NA12777	0.07817584966297514	0.23267213387880475	-0.15449628421582962
NA12778	NA12778	-0.3197199347948414	-0.24086625664494932	-0.07885367814989205
NA12812	NA12812	-0.2852683909171765	-0.19868654893944038	-0.08658184197773613
NA12813	NA12813	-0.026973082010496974	-0.3055982712190598	0.27862518920856283
NA12814	NA12814	-0.3298681873988442	-0.454907346109394	0.12503915871054977
NA12815	NA12815	-0.13302800349085978	-0.03631497004535054	-0.09671303344550923
NA12827	NA12827	-0.7328072997730558	-0.6647272871690802	-0.0680800126039756
NA12828	NA12828	0.2291230319178617	0.15613063464406876	0.07299239727379296
NA12829	NA12829	0.08231055901233378	0.02533238501055165	0.05697817400178212
NA12830	NA12830	-0.37133778364854186	-0.19868654893944038	-0.17265123470910151
NA12842	NA12842	-0.346179820461144	-0.08905039592646062	-0.25712942453468335
NA12843	NA12843	0.11416948454812141	0.028752284054644403	0.08541720049347701
NA12872	NA12872	-0.055347177969792924	0.04893851031083614	-0.10428568828062906
NA12873	NA12873	0.30629275924588734	0.21939566847868264	0.08689709076720468
NA12874	NA12874	-0.19162966200923467	-0.1461338191642426	-0.04549584284499208
NA12878	NA12878	-0.25333917029298114	-0.3895437662024051	0.13620459590942394
NA12889	NA12889	-0.028934122752582406	0.04140517772175373	-0.07033930047433613
NA12890	NA12890	0.062452130811050416	0.15613063464406876	-0.09367850383301835
NA18486	NA18486	-0.4747311366408932	-0.48192551386309784	0.007194377222204607
NA18488	NA18488	-0.08720449367865807	-0.17290617404505615	0.08570168036639808
NA18489	NA18489	-0.019902939362247282	-0.1246762775932439	0.10477333823099662
NA18499	NA18499	-1.2424041045792247	-1.1965267947318499	-0.04587730984737489
NA18501	NA18501	-0.2769666646170258	-0.3934665424516425	0.11649987783461671
NA18502	NA18502	-0.1402720245139683	-0.1272293918533251	-0.013042632660643212
NA18504	NA18504	0.19035244869793683	0.1877833431353792	0.002569105562557625
NA18505	NA18505	-0.09713014856591093	-0.11727941469289367	0.02014926612698274
NA18507	NA18507	-0.12345891000999643	0.05392948098015038	-0.1773883909901468
NA18508	NA18508	-0.41134197277622697	-0.42029142777901146	0.008949455002784466
NA18510	NA18510	-0.4777745203819913	-0.36038643389735375	-0.11738808648463755
NA18511	NA18511	-1.2043710846570272	-1.1089526463244108	-0.09541843833261648
NA18516	NA18516	-0.05557340841984813	-0.07885891648475082	0.02328550806490269
NA18517	NA18517	-0.14089017849170485	-0.18162939158501107	0.04073921309330622
NA18519	NA18519	-0.23636425462063101	-0.2431683455826715	0.006804090962040491
NA18520	NA18520	-0.2732407505185446	-0.33576624272391203	0.06252549220536745
NA18522	NA18522	-0.48561799591755095	-0.41537939403955826	-0.0702386018779927
NA18523	NA18523	0.20206509085063093	0.04480346622876821	0.15726162462186272
NA18525	NA18525	0.13473445730268185	0.11719451481476423	0.017539942487917626
NA18526	NA18526	0.07457042783624404	0.08681680911686271	-0.012246381280618675
NA18527	NA18527	-0.07630658209408642	0.019230376160703576	-0.09553695825479
NA18528	NA18528	-0.11497480574226662	-0.04417490155715492	-0.0707999041851117
NA18530	NA18530	-0.22918320789089203	-0.007851011957973247	-0.22133219593291878
NA18531	NA18531	-0.8025376684056151	-0.6853720220271498	-0.11716564637846538
NA18532	NA18532	-0.5987590111724113	-0.4582243046257645	-0.14053470654664674
NA18533	NA18533	-0.3038431180912362	-0.26274610704276713	-0.04109701104846909
NA18534	NA18534	0.07895741159685818	0.05933952785562724	0.019617883741230947
NA18535	NA18535	-0.08711029607038691	-0.19420227840309967	0.10709198233271276
NA18536	NA18536	-0.45090776240638897	-0.3241333741066047	-0.12677438829978427
NA18537	NA18537	-0.22252986004530334	-0.10985385817475621	-0.11267600187054715
NA18538	NA18538	0.10948387347247122	0.12653006766922772	-0.017046194196756497
NA18539	NA18539	0.10950218163272936	0.05933952785562724	0.05016265377710212
NA18541	NA18541	0.07675005803474019	-0.04859797561075541	0.1253480336454956
NA18542	NA18542	-0.01246485112113721	-0.18181402580812578	0.16934917468698857
NA18543	NA18543	-0.3586649616897275	-0.2930514195002616	-0.06561354218946594
NA18544	NA18544	0.003988653952633592	0.023551775282248853	-0.01956312132961526
NA18545	NA18545	-0.11741914112021581	-0.003925505978986624	-0.11349363514122919
NA18546	NA18546	-0.05618381192935705	0.05933952785562724	-0.11552333978498429
NA18547	NA18547	-0.28347475759695123	-0.17642716199625283	-0.10704759560069839
NA18548	NA18548	-0.11901162030382624	-0.14605867255013436	0.027047052246308115
NA18549	NA18549	-0.5034061909409682	-0.47980816692579537	-0.023598024015172768
NA18550	NA18550	-0.10065366400477349	-0.1360009025083855	0.03534723850361201
NA18552	NA18552	-0.30893118997739216	-0.27236998586449773	-0.03656120411289445
NA18553	NA18553	-0.29898136764373595	-0.4428857636470348	0.14390439600329882
NA18555	NA18555	0.25380284857167595	0.16653165218885985	0.08727119638281611
NA18557	NA18557	0.12256489566126952	-0.04756427051033827	0.17012916617160778
NA18558	NA18558	-0.019982639596770553	-0.07111604579258711	0.05113340619581656
NA18559	NA18559	0.0431170041317334	-0.10170328959356993	0.14482029372530333
NA18560	NA18560	-0.495564737513733	-0.3797189202159643	-0.11584581729776866
NA18561	NA18561	-0.0871481981158298	-0.04756427051033827	-0.03958392760549154
NA18562	NA18562	0.17442034846635157	0.05413901908323169	0.12028132938311989
NA18563	NA18563	-0.8644294294898147	-0.747508275981527	-0.11692115350828769
NA18564	NA18564	-0.4238189743997613	-0.37215272018220275	-0.05166625421755853
NA18565	NA18565	-0.10954389160293077	-0.2262749794870615	0.11673108788413072
NA18566	NA18566	0.3210824414607745	0.33489826412405815	-0.013815822663283637
NA18567	NA18567	-0.09545037677247413	-0.19948107320815328	0.10403069643567915
NA18570	NA18570	-0.13605021591103544	-0.1467669682810083	0.010716752369972861
NA18571	NA18571	-0.3368144162865544	-0.1963853086952586	-0.1404291075912958
NA18572	NA18572	-0.5766602616716964	-0.4992595942458138	-0.07740066742588256
NA18573	NA18573	-0.05589109632880844	-0.10562879557255658	0.04973769924374814
NA18574	NA18574	-0.11175638539317626	-0.08896734088193631	-0.02278904451123994
NA18576	NA18576	-0.04546120063985544	0.05933952785562724	-0.10480072849548268
NA18577	NA18577	-0.47363062503575043	-0.35132232940057306	-0.12230829563517737
NA18579	NA18579	0.07071492010158956	0.20104440196882933	-0.13032948186723978
NA18582	NA18582	-0.8788557801864167	-0.8018989763692952	-0.0769568038171216
NA18591	NA18591	-0.12819664057432786	-0.03843825575895607	-0.0897583848153718
NA18592	NA18592	-0.1302103427268798	-0.07111604579258711	-0.05909429693429269
NA18593	NA18593	-0.5242851535195113	-0.5523667313694023	0.028081577849890956
NA18595	NA18595	-0.18609835595375016	-0.14441626169532534	-0.04168209425842481
NA18596	NA18596	-0.26900602646340255	-0.17653319591190667	-0.0924728305514959
NA18597	NA18597	-0.2922693224583773	-0.3175215211845935	0.025252198726216202
NA18599	NA18599	-0.2517350037001059	-0.3214643511455506	0.06972934744544472
NA18602	NA18602	-0.02939438847461233	-0.016659347340464592	-0.012735041134147737
NA18603	NA18603	-0.06349853340689286	-0.10021664134692404	0.03671810794003118
NA18605	NA18605	-0.1308364959011964	-0.03451274977996946	-0.09632374612122692
NA18606	NA18606	-0.218228986174156	-0.16992753450758757	-0.048301451666568435
NA18608	NA18608	-0.11676012806084682	-0.1634816751815379	0.04672154712069107
NA18609	NA18609	-0.546887971637857	-0.46887522574863394	-0.07801274588922297
NA18610	NA18610	-0.6459748777886982	-0.5305262539181859	-0.11544862387051241
NA18611	NA18611	0.10540402807191694	-0.10170328959356993	0.20710731766548687
NA18612	NA18612	-0.2558040459156801	-0.2651849647751079	0.009380918859427757
NA18613	NA18613	-0.08757555270173165	-0.2765142461983487	0.18893869349661704
NA18614	NA18614	0.045298016632647785	0.09414060360286383	-0.04884258697021605
NA18615	NA18615	-0.20234776438971402	-0.2132492123637348	0.010901447974020775
NA18616	NA18616	-0.21837312796452943	-0.16889382940717046	-0.04947929855735897
NA18617	NA18617	0.09451890126743054	-0.03843825575895607	0.1329571570263866
NA18618	NA18618	0.11807499284636083	0.019626269303262243	0.09844872354309858
NA18619	NA18619	0.04703059238048407	-0.03451274977996946	0.08154334216045353
NA18620	NA18620	-0.3092299712598194	-0.2488182105822489	-0.06041176067757046
NA18621	NA18621	-0.1775061363880764	-0.14147897551301866	-0.03602716087505776
NA18622	NA18622	0.3244234221405228	0.21547016249969603	0.10895325964082675
NA18623	NA18623	-0.08168905637348169	-0.056603977712802594	-0.02508507866067909
NA18624	NA18624	-0.510347473915103	-0.5688165406067857	0.05846906669168265
NA18625	NA18625	-0.9036339892050742	-1.0081121769486927	0.10447818774361849
NA18626	NA18626	0.0015501956868374592	-0.03631497004535054	0.037865165732188
NA18627	NA18627	-0.9149416931248413	-0.6995130355153234	-0.21542865760951796
NA18628	NA18628	-0.11759456716044926	-0.03451274977996946	-0.0830818173804798
NA18629	NA18629	0.23726161392507805	0.11740405291784556	0.11985756100723251
NA18630	NA18630	0.43261030355145835	0.4763881593728438	-0.043777855821385464
NA18631	NA18631	-0.882010741526248	-0.75934159002034	-0.12266915150590806
NA18632	NA18632	0.08660844067850039	-0.025702307047322445	0.11231074772582283
NA18633	NA18633	0.12472744200355039	0.032150572561658874	0.09257686944189152
NA18634	NA18634	-0.8898538475185949	-0.8186275698617101	-0.0712262776568847
NA18635	NA18635	-0.6405515402533314	-0.6894647032637149	0.04891316301038354
NA18636	NA18636	-0.7293295285598511	-0.8128239950230346	0.08349446646318351
NA18637	NA18637	-0.18956475810308585	-0.1767332804156468	-0.012831477687439048
NA18638	NA18638	-0.47812617245673333	-0.346593948150985	-0.13153222430574835
